dt	f	t	l	d
2014070611	024	024	0	0
2014070611	020	006	0	0
2014070611	004	018	1	0
2014070611	004	018	1	0
2014070610	007	026	2	0
2014070610	007	026	2	0
2014070610	020	024	0	0
2014070610	002	004	0	0
2014070609	002	004	1	0
2014070608	009	024	1	0
2014070605	010	009	0	0
2014070605	010	010	0	0
2014070605	010	009	0	0
2014070605	013	013	0	0
2014070605	013	013	0	0
2014070604	025	025	0	0
2014070604	026	006	1	0
2014070604	026	006	1	0
2014070604	026	026	0	0
2014070604	006	007	1	0
2014070604	006	007	1	0
2014070603	009	028	0	0
2014070603	028	014	1	0
2014070603	028	014	2	0
2014070603	028	028	0	0
2014070602	026	016	0	0
2014070602	026	026	0	0
2014070602	020	010	0	0
2014070602	020	010	0	0
2014070602	026	026	0	0
2014070602	020	020	0	0
2014070602	006	006	0	0
2014070601	011	011	2	0
2014070601	025	025	0	0
2014070601	025	025	0	0
2014070601	025	025	0	0
2014070601	007	007	1	0
2014070601	007	007	0	0
2014070601	007	007	0	0
2014070601	025	025	0	0
2014070601	025	025	0	0
2014070601	020	020	0	0
2014070601	007	007	0	0
2014070601	007	007	0	0
2014070601	007	007	0	0
2014070601	007	007	0	0
2014070601	028	028	0	0
2014070601	028	028	0	0
2014070601	028	028	0	0
2014070601	028	028	0	0
2014070601	028	028	0	0
2014070601	028	028	0	0
2014070600	028	028	0	0
2014070600	028	028	0	0
2014070600	007	004	1	0
2014070600	007	004	1	0
2014070600	006	006	0	0
2014070600	024	026	0	0
2014070600	022	011	6	0
2014070600	028	028	3	0
2014070523	020	020	2	0
2014070523	007	007	0	0
2014070523	007	007	0	0
2014070523	020	020	0	0
2014070523	007	007	0	0
2014070523	020	020	0	0
2014070523	024	024	0	0
2014070523	005	013	0	0
2014070523	027	006	1	0
2014070523	007	007	0	0
2014070523	007	007	0	0
2014070523	007	007	0	0
2014070523	027	006	1	0
2014070523	026	024	0	0
2014070523	028	028	4	0
2014070523	006	020	2	0
2014070523	006	020	0	0
2014070523	028	028	4	0
2014070523	002	005	1	0
2014070523	003	007	1	0
2014070523	028	028	0	0
2014070523	003	007	1	0
2014070523	026	026	2	0
2014070523	003	003	0	0
2014070523	028	028	4	0
2014070522	011	011	2	0
2014070522	018	007	0	0
2014070522	011	011	2	0
2014070522	018	007	0	0
2014070522	018	007	0	0
2014070522	025	025	0	0
2014070522	016	016	0	0
2014070522	024	016	0	0
2014070522	025	025	0	0
2014070522	025	025	0	0
2014070522	024	016	0	0
2014070522	025	025	0	0
2014070522	014	028	0	0
2014070522	003	020	3	0
2014070522	003	003	0	0
2014070522	017	009	3	0
2014070522	017	017	4	0
2014070522	024	003	2	0
2014070522	024	003	3	0
2014070522	026	024	1	0
2014070522	026	024	1	0
2014070521	011	011	1	0
2014070521	024	017	0	0
2014070521	020	018	0	0
2014070521	011	011	0	0
2014070521	020	018	0	0
2014070521	020	018	0	0
2014070521	023	025	1	0
2014070521	020	020	0	0
2014070521	023	023	0	0
2014070521	023	025	1	0
2014070521	006	026	2	0
2014070521	011	011	0	0
2014070521	006	006	0	0
2014070521	006	006	0	0
2014070521	006	006	0	0
2014070521	011	022	2	0
2014070521	015	028	0	0
2014070521	007	024	1	0
2014070521	007	007	0	0
2014070521	007	024	2	0
2014070521	011	011	0	0
2014070521	004	020	0	0
2014070521	004	020	0	0
2014070521	011	011	0	0
2014070521	004	020	0	0
2014070521	028	028	0	0
2014070521	023	029	3	0
2014070521	013	013	0	0
2014070521	004	004	0	0
2014070521	028	028	0	0
2014070521	013	013	0	0
2014070521	004	004	0	0
2014070521	028	028	0	0
2014070521	012	012	3	0
2014070521	028	028	0	0
2014070521	007	024	0	0
2014070521	004	004	0	0
2014070521	028	028	0	0
2014070521	028	028	0	0
2014070521	023	023	4	0
2014070521	004	004	0	0
2014070521	028	028	0	0
2014070521	004	004	0	0
2014070521	002	023	2	0
2014070521	004	004	0	0
2014070521	013	013	0	0
2014070521	024	015	0	0
2014070521	028	028	0	0
2014070520	007	006	2	0
2014070520	028	028	0	0
2014070520	028	028	0	0
2014070520	006	006	0	0
2014070520	007	006	2	0
2014070520	006	007	0	0
2014070520	006	007	0	0
2014070520	015	018	0	0
2014070520	015	025	3	0
2014070520	015	015	0	0
2014070520	015	017	0	0
2014070520	015	018	1	0
2014070520	015	005	1	0
2014070520	004	004	0	0
2014070520	015	025	3	0
2014070520	007	006	2	0
2014070520	004	004	0	0
2014070520	004	004	0	0
2014070520	022	022	0	0
2014070520	003	007	0	0
2014070520	018	023	0	0
2014070520	028	028	0	0
2014070520	013	022	0	0
2014070520	028	028	0	0
2014070520	026	024	0	0
2014070520	003	003	2	0
2014070520	003	003	2	0
2014070520	026	006	1	0
2014070520	026	006	1	0
2014070520	028	016	1	0
2014070520	028	028	0	0
2014070520	028	028	0	0
2014070520	003	026	1	0
2014070520	028	028	0	0
2014070520	003	026	1	0
2014070519	006	006	1	0
2014070519	006	006	0	0
2014070519	006	006	1	0
2014070519	028	028	0	0
2014070519	028	003	0	0
2014070519	006	006	0	0
2014070519	028	028	0	0
2014070519	028	028	0	0
2014070519	002	028	0	0
2014070519	002	002	0	0
2014070519	028	028	0	0
2014070519	001	018	0	0
2014070519	008	015	1	0
2014070519	008	015	1	0
2014070519	008	015	1	0
2014070519	008	015	1	0
2014070519	015	015	0	0
2014070519	025	023	2	0
2014070519	015	015	0	0
2014070519	023	026	0	0
2014070519	024	026	0	0
2014070519	024	024	0	0
2014070519	003	014	0	0
2014070519	024	026	0	0
2014070519	015	015	0	0
2014070519	018	014	0	0
2014070519	012	002	0	0
2014070519	002	008	0	0
2014070519	002	008	0	0
2014070519	002	008	0	0
2014070519	002	008	0	0
2014070519	012	002	0	0
2014070519	020	006	3	0
2014070519	028	024	0	0
2014070519	003	028	0	0
2014070519	028	028	0	0
2014070519	028	024	0	0
2014070519	020	020	0	0
2014070519	003	013	0	0
2014070519	003	003	0	0
2014070519	020	001	0	0
2014070519	018	023	0	0
2014070519	003	013	0	0
2014070518	026	023	1	0
2014070518	009	026	2	0
2014070518	009	026	2	0
2014070518	005	002	0	0
2014070518	009	009	0	0
2014070518	028	011	1	0
2014070518	028	011	1	0
2014070518	003	003	1	0
2014070518	028	028	0	0
2014070518	028	028	0	0
2014070518	007	007	0	0
2014070518	026	016	0	0
2014070518	007	007	0	0
2014070518	001	018	0	0
2014070518	001	018	0	0
2014070518	007	007	0	0
2014070518	007	007	0	0
2014070518	007	007	0	0
2014070518	007	007	0	0
2014070518	007	007	0	0
2014070518	015	024	1	0
2014070518	015	024	1	0
2014070518	013	028	0	0
2014070518	004	020	0	0
2014070518	005	020	0	0
2014070518	015	015	0	0
2014070518	013	028	0	0
2014070518	004	004	0	0
2014070518	005	020	0	0
2014070518	020	007	1	0
2014070518	007	001	0	0
2014070518	007	001	0	0
2014070518	015	015	0	0
2014070518	001	026	0	0
2014070518	002	005	0	0
2014070518	015	024	1	0
2014070518	007	007	0	0
2014070518	002	003	0	0
2014070518	003	003	1	0
2014070518	020	020	0	0
2014070518	015	015	0	0
2014070518	002	002	0	0
2014070518	003	003	0	0
2014070518	015	015	0	0
2014070518	011	011	2	0
2014070518	003	002	0	0
2014070518	011	011	2	0
2014070518	003	002	0	0
2014070518	003	002	0	0
2014070518	008	003	6	0
2014070518	020	007	1	0
2014070518	003	002	0	0
2014070518	020	020	0	0
2014070517	028	011	1	0
2014070517	028	028	0	0
2014070517	028	009	1	0
2014070517	028	009	1	0
2014070517	003	003	2	0
2014070517	028	007	0	0
2014070517	028	007	0	0
2014070517	006	006	2	0
2014070517	006	006	2	0
2014070517	006	006	0	0
2014070517	015	003	0	0
2014070517	009	004	0	0
2014070517	013	005	3	0
2014070517	015	015	0	0
2014070517	007	007	0	0
2014070517	015	015	0	0
2014070517	007	007	0	0
2014070517	013	013	0	0
2014070517	007	007	0	0
2014070517	015	015	0	0
2014070517	013	013	0	0
2014070517	007	007	0	0
2014070517	022	022	0	0
2014070517	017	003	0	0
2014070517	017	003	0	0
2014070517	007	024	1	0
2014070517	007	007	0	0
2014070517	007	007	0	0
2014070517	006	013	3	0
2014070517	012	024	2	0
2014070517	028	023	2	0
2014070517	009	009	0	0
2014070517	006	012	0	0
2014070517	012	024	2	0
2014070517	028	028	0	0
2014070517	006	006	0	0
2014070517	028	026	2	0
2014070517	028	028	0	0
2014070517	014	005	3	0
2014070517	022	013	3	0
2014070517	022	022	0	0
2014070517	022	013	3	0
2014070517	022	022	0	0
2014070516	003	028	0	0
2014070516	003	003	0	0
2014070516	006	003	0	0
2014070516	003	003	0	0
2014070516	006	003	0	0
2014070516	024	026	1	0
2014070516	003	021	1	0
2014070516	020	006	0	0
2014070516	013	003	0	0
2014070516	013	005	0	0
2014070516	013	005	0	0
2014070516	022	022	0	0
2014070516	022	022	0	0
2014070516	024	024	0	0
2014070516	022	022	0	0
2014070516	022	022	0	0
2014070516	024	024	0	0
2014070516	013	013	1	0
2014070516	024	024	0	0
2014070516	027	008	1	0
2014070516	022	022	0	0
2014070516	024	024	0	0
2014070516	013	013	1	0
2014070516	024	024	0	0
2014070516	003	007	0	0
2014070516	008	013	0	0
2014070516	003	007	0	0
2014070516	008	008	0	0
2014070516	008	008	0	0
2014070516	006	006	0	0
2014070516	024	007	1	0
2014070516	006	006	0	0
2014070515	024	024	0	0
2014070515	006	006	0	0
2014070515	006	006	0	0
2014070515	006	006	0	0
2014070515	022	003	0	0
2014070515	022	022	0	0
2014070515	022	003	0	0
2014070515	026	006	0	0
2014070515	008	011	2	0
2014070515	026	026	0	0
2014070515	026	026	0	0
2014070515	008	011	2	0
2014070515	002	002	1	0
2014070515	027	027	5	0
2014070515	013	013	1	0
2014070515	027	027	5	0
2014070515	026	026	0	0
2014070515	013	013	0	0
2014070515	026	026	0	0
2014070515	012	004	1	0
2014070515	026	026	0	0
2014070515	026	026	0	0
2014070515	012	012	0	0
2014070515	024	006	1	0
2014070515	012	004	1	0
2014070515	013	002	0	0
2014070515	028	028	1	0
2014070515	028	028	1	0
2014070515	011	026	4	0
2014070515	028	028	0	0
2014070515	011	011	0	0
2014070515	014	017	1	0
2014070515	022	022	0	0
2014070515	011	028	2	0
2014070515	014	017	1	0
2014070514	007	028	1	0
2014070514	026	023	0	0
2014070514	007	007	0	0
2014070514	011	011	0	0
2014070514	009	027	1	0
2014070514	009	009	0	0
2014070514	011	026	4	0
2014070514	006	006	0	0
2014070514	006	006	0	0
2014070514	006	006	0	0
2014070514	006	006	0	0
2014070514	023	026	0	0
2014070514	024	024	1	0
2014070514	016	016	10	0
2014070514	024	024	0	0
2014070514	009	009	0	0
2014070514	028	008	1	0
2014070514	028	008	1	0
2014070513	028	013	0	0
2014070513	028	028	0	0
2014070513	006	024	1	0
2014070513	006	006	0	0
2014070513	015	028	0	0
2014070513	006	024	1	0
2014070513	015	015	0	0
2014070513	007	028	0	0
2014070513	006	006	0	0
2014070513	007	028	0	0
2014070513	015	015	0	0
2014070513	004	012	0	0
2014070513	004	004	0	0
2014070513	013	028	1	0
2014070512	024	024	0	0
2014070512	002	007	1	0
2014070512	024	024	0	0
2014070512	024	024	0	0
2014070512	013	028	2	0
2014070512	004	012	1	0
2014070512	004	004	0	0
2014070512	004	012	1	0
2014070512	004	004	0	0
2014070512	024	013	2	0
2014070512	024	024	0	0
2014070511	024	024	0	0
2014070511	018	022	4	0
2014070511	025	023	0	0
2014070511	018	022	4	0
2014070511	025	025	0	0
2014070511	008	007	1	0
2014070511	005	009	0	0
2014070511	005	009	0	0
2014070511	011	011	0	0
2014070510	011	011	0	0
2014070510	011	011	0	0
2014070510	004	004	3	0
2014070510	008	008	0	0
2014070510	004	004	0	0
2014070507	014	014	2	0
2014070507	014	014	0	0
2014070507	014	014	0	0
2014070507	014	014	0	0
2014070506	009	009	0	0
2014070506	009	009	0	0
2014070505	001	023	0	0
2014070505	006	006	0	0
2014070505	006	006	0	0
2014070505	006	006	0	0
2014070505	024	009	0	0
2014070504	006	006	0	0
2014070504	006	006	0	0
2014070504	006	006	0	0
2014070504	006	006	0	0
2014070504	006	006	0	0
2014070504	006	006	0	0
2014070504	006	006	0	0
2014070504	006	006	0	0
2014070503	006	006	0	0
2014070503	009	028	0	0
2014070503	009	028	1	0
2014070503	006	015	1	0
2014070503	009	009	0	0
2014070503	009	009	0	0
2014070503	006	006	0	0
2014070503	006	015	1	0
2014070503	006	006	0	0
2014070503	006	006	0	0
2014070503	006	006	0	0
2014070502	009	004	0	0
2014070502	009	004	0	0
2014070502	009	004	0	0
2014070502	016	016	3	0
2014070502	016	016	4	0
2014070502	023	023	0	0
2014070501	004	005	0	0
2014070501	023	023	0	0
2014070501	023	023	0	0
2014070501	023	023	0	0
2014070501	015	009	0	0
2014070501	027	009	1	0
2014070501	012	012	0	0
2014070500	023	023	0	0
2014070500	015	015	1	0
2014070500	009	015	0	0
2014070423	007	028	0	0
2014070423	004	009	0	0
2014070423	006	001	2	0
2014070423	007	028	0	0
2014070423	004	004	0	0
2014070423	006	006	0	0
2014070423	012	012	21	0
2014070423	006	006	0	0
2014070423	012	012	21	0
2014070423	012	012	21	0
2014070423	024	024	1	0
2014070423	027	016	1	0
2014070423	012	018	1	0
2014070423	012	004	0	0
2014070423	012	012	0	0
2014070423	024	009	4	0
2014070423	024	027	0	0
2014070423	007	018	3	0
2014070423	007	018	3	0
2014070423	003	003	2	0
2014070423	003	003	2	0
2014070422	009	013	3	0
2014070422	026	007	0	0
2014070422	026	007	0	0
2014070422	003	003	0	0
2014070422	024	024	1	0
2014070422	027	020	19	0
2014070422	024	024	0	0
2014070422	024	024	1	0
2014070422	013	012	2	0
2014070422	024	024	0	0
2014070422	009	009	0	0
2014070422	024	024	0	0
2014070422	025	026	1	0
2014070422	025	026	1	0
2014070422	001	024	0	0
2014070422	008	013	0	0
2014070421	006	004	1	0
2014070421	009	013	0	0
2014070421	009	009	1	0
2014070421	007	009	0	0
2014070421	007	009	0	0
2014070421	009	009	0	0
2014070421	009	009	0	0
2014070421	009	009	0	0
2014070421	009	009	0	0
2014070421	024	004	0	0
2014070421	007	014	0	0
2014070421	007	014	0	0
2014070421	009	006	0	0
2014070421	024	001	0	0
2014070420	001	007	0	0
2014070420	001	007	0	0
2014070420	028	028	1	0
2014070420	028	028	0	0
2014070420	028	028	0	0
2014070420	028	028	1	0
2014070420	028	028	0	0
2014070420	001	001	0	0
2014070420	001	001	0	0
2014070420	001	001	0	0
2014070420	001	001	0	0
2014070420	026	025	1	0
2014070420	001	006	2	0
2014070420	009	028	1	0
2014070420	006	006	0	0
2014070420	006	001	0	0
2014070420	006	006	0	0
2014070420	006	006	0	0
2014070420	006	022	1	0
2014070419	023	025	0	0
2014070419	017	024	0	0
2014070419	017	024	0	0
2014070419	009	023	0	0
2014070419	012	012	0	0
2014070419	013	005	0	0
2014070419	010	027	1	0
2014070419	027	016	2	0
2014070419	007	007	1	0
2014070419	026	026	0	0
2014070419	007	007	1	0
2014070419	010	011	0	0
2014070418	009	024	0	0
2014070418	018	018	0	0
2014070418	004	002	0	0
2014070418	009	015	1	0
2014070418	018	018	0	0
2014070418	004	004	0	0
2014070418	018	018	0	0
2014070418	004	004	0	0
2014070418	004	004	0	0
2014070418	004	004	0	0
2014070418	015	027	1	0
2014070418	025	006	3	0
2014070418	025	006	3	0
2014070418	016	011	1	0
2014070418	001	013	1	0
2014070418	001	013	1	0
2014070417	006	006	0	0
2014070417	025	026	0	0
2014070417	006	006	0	0
2014070417	025	025	0	0
2014070417	005	013	0	0
2014070417	013	002	0	0
2014070416	009	018	0	0
2014070416	018	018	0	0
2014070416	018	018	0	0
2014070416	022	028	1	0
2014070416	022	028	1	0
2014070416	002	011	1	0
2014070415	006	009	0	0
2014070415	006	006	0	0
2014070415	006	006	0	0
2014070415	007	014	0	0
2014070415	001	013	0	0
2014070415	001	001	0	0
2014070415	001	001	0	0
2014070415	001	001	0	0
2014070414	024	001	1	0
2014070414	025	025	0	0
2014070414	024	024	0	0
2014070414	025	025	0	0
2014070413	027	023	2	0
2014070413	024	024	3	0
2014070413	001	020	2	0
2014070412	001	020	2	0
2014070412	028	028	0	0
2014070412	028	028	7	0
2014070412	027	028	0	0
2014070412	023	012	3	0
2014070411	028	015	0	0
2014070411	028	028	0	0
2014070411	028	028	0	0
2014070411	023	023	0	0
2014070411	023	012	1	0
2014070411	017	005	0	0
2014070411	017	017	0	0
2014070410	024	009	2	0
2014070410	016	024	0	0
2014070407	011	009	5	0
2014070407	018	009	6	0
2014070404	013	011	1	0
2014070404	013	011	1	0
2014070402	015	011	1	0
2014070401	004	023	3	0
2014070401	028	028	1	0
2014070401	004	004	0	0
2014070323	014	023	1	0
2014070323	025	025	0	0
2014070323	025	025	0	0
2014070323	023	027	0	0
2014070323	023	027	0	0
2014070323	023	025	0	0
2014070322	025	023	0	0
2014070321	006	023	0	0
2014070321	027	023	0	0
2014070321	027	023	0	0
2014070321	027	027	0	0
2014070321	007	024	0	0
2014070321	009	006	0	0
2014070321	008	008	0	0
2014070321	005	006	0	0
2014070321	003	003	0	0
2014070321	017	007	0	0
2014070320	006	018	0	0
2014070320	009	017	0	0
2014070320	001	001	0	0
2014070320	001	001	0	0
2014070320	001	001	0	0
2014070320	001	001	0	0
2014070320	001	001	0	0
2014070320	026	007	0	0
2014070319	001	001	0	0
2014070319	017	009	0	0
2014070319	003	003	15	0
2014070319	011	009	0	0
2014070319	012	004	1	0
2014070319	012	004	1	0
2014070319	013	003	0	0
2014070319	014	014	0	0
2014070319	009	017	0	0
2014070319	020	020	0	0
2014070319	020	020	0	0
2014070318	004	012	1	0
2014070318	023	006	0	0
2014070318	004	004	0	0
2014070318	023	023	0	0
2014070318	023	009	1	0
2014070318	023	023	0	0
2014070318	004	012	1	0
2014070318	004	004	0	0
2014070318	004	004	0	0
2014070318	004	004	0	0
2014070318	003	015	0	0
2014070318	003	003	0	0
2014070318	003	003	0	0
2014070318	003	003	0	0
2014070318	017	017	0	0
2014070318	006	006	2	0
2014070318	006	006	0	0
2014070318	006	006	0	0
2014070318	006	006	2	0
2014070317	009	015	1	0
2014070317	007	007	0	0
2014070317	018	006	0	0
2014070317	017	017	0	0
2014070316	006	020	0	0
2014070316	006	020	0	0
2014070315	009	009	0	0
2014070315	009	009	0	0
2014070315	008	011	1	0
2014070313	009	009	0	0
2014070109	018	018	0	0
2014063013	006	018	0	0
2014062902	001	001	0	0
2014062902	001	001	0	0
2014062902	001	001	0	0
2014062815	026	006	1	0
2014062722	001	001	1	0
2014103121	020	018	0	0
2014103116	013	006	0	0
2014103116	013	025	3	0
2014103112	009	013	0	0
2014103019	005	011	0	0
2014103019	005	005	0	0
2014103017	013	009	0	0
2014103012	009	013	0	0
2014102919	005	011	0	0
2014102917	018	002	2	0
2014102917	018	018	0	0
2014102916	001	018	0	0
2014102916	006	001	0	0
2014102820	028	014	0	0
2014102716	020	018	0	0
2014102714	013	009	0	0
2014102710	017	013	0	0
2014102419	013	011	0	0
2014102416	029	012	1	0
2014102415	009	025	1	0
2014102415	013	009	0	0
2014102415	020	018	0	0
2014102412	013	006	0	0
2014102411	009	013	0	0
2014102323	018	020	0	0
2014102319	005	011	0	0
2014102315	013	009	0	0
2014102313	009	013	0	0
2014102312	020	018	0	0
2014102312	013	006	0	0
2014102219	028	022	0	0
2014102215	013	009	0	0
2014102212	013	006	0	0
2014102211	020	013	0	0
2014102111	017	013	0	0
2014102017	006	013	0	0
2014102015	020	018	0	0
2014102013	013	009	0	0
2014101819	008	005	0	0
2014101817	016	008	2	0
2014101817	015	016	0	0
2014101722	014	010	0	0
2014101722	018	020	0	0
2014101720	020	018	0	0
2014101720	014	020	0	0
2014101720	013	010	0	0
2014101719	022	013	0	0
2014101718	005	011	0	0
2014101718	020	018	0	0
2014101717	029	006	1	0
2014101716	006	013	0	0
2014101712	010	006	0	0
2014101711	017	013	3	0
2014101701	009	010	0	0
2014101620	026	023	0	0
2014101619	013	011	0	0
2014101619	013	013	0	0
2014101617	009	013	0	0
2014101617	006	009	0	0
2014101617	005	011	2	0
2014101615	013	009	0	0
2014101615	013	013	0	0
2014101611	017	013	0	0
2014101608	010	014	0	0
2014101521	011	010	0	0
2014101519	010	011	0	0
2014101519	006	010	0	0
2014101518	005	011	0	0
2014101515	013	006	0	0
2014101513	009	013	0	0
2014101512	013	006	0	0
2014101509	011	011	1	0
2014101508	010	014	0	0
2014101500	009	010	0	0
2014101500	009	009	0	0
2014101500	009	009	0	0
2014101423	009	022	0	0
2014101423	009	009	0	0
2014101421	004	012	0	0
2014101417	006	013	0	0
2014101415	013	009	0	0
2014101414	020	018	0	0
2014101411	009	013	0	0
2014101409	013	006	0	0
2014101407	010	014	0	0
2014101320	029	025	0	0
2014101318	028	022	0	0
2014101318	009	017	0	0
2014101317	006	013	0	0
2014101316	018	006	1	0
2014101315	020	018	0	0
2014101315	020	020	0	0
2014101314	029	025	0	0
2014101314	025	029	0	0
2014101309	010	006	0	0
2014101203	020	022	0	0
2014101120	004	012	0	0
2014101120	020	003	1	0
2014101116	002	010	0	0
2014101116	012	002	0	0
2014101114	019	019	1	0
2014101109	013	020	0	0
2014101022	013	003	0	0
2014101019	028	013	0	0
2014101019	006	013	0	0
2014101017	006	013	0	0
2014101011	017	013	0	0
2014101010	013	006	0	0
2014100921	005	009	14	0
2014100921	004	012	0	0
2014100920	020	018	0	0
2014100919	013	011	0	0
2014100919	013	013	0	0
2014100913	019	019	2	0
2014100911	017	013	0	0
2014100909	013	006	1	0
2014100908	010	009	7	0
2014100821	017	003	0	0
2014100820	018	020	0	0
2014100819	020	018	0	0
2014100819	013	011	0	0
2014100819	006	013	0	0
2014100818	024	023	0	0
2014100816	023	024	0	0
2014100815	013	009	0	0
2014100815	006	009	0	0
2014100814	009	005	0	0
2014100812	027	019	0	0
2014100812	013	006	0	0
2014100811	009	013	0	0
2014100809	011	005	0	0
2014100808	010	014	0	0
2014100723	014	010	0	0
2014100721	013	003	0	0
2014100720	025	025	0	0
2014100720	017	017	1	0
2014100719	006	013	0	0
2014100719	013	011	0	0
2014100718	019	023	0	0
2014100718	018	020	0	0
2014100718	005	005	0	0
2014100716	020	018	0	0
2014100715	022	009	0	0
2014100715	022	022	0	0
2014100711	009	013	0	0
2014100710	009	005	0	0
2014100710	013	006	0	0
2014100709	013	005	0	0
2014100709	011	013	0	0
2014100707	010	009	0	0
2014100622	014	010	0	0
2014100619	004	005	0	0
2014100619	013	011	0	0
2014100618	028	013	0	0
2014100618	028	028	0	0
2014100618	026	017	0	0
2014100618	024	023	0	0
2014100616	016	024	0	0
2014100614	023	016	0	0
2014100613	013	005	0	0
2014100613	024	026	0	0
2014100609	013	006	2	0
2014100609	009	013	0	0
